ID,data_field,Data Set,data_structure,Data Type,Length
17146,START_DATE,IDL20170908,RATE_CRV_X_RATE,DATE,0
17162,START_DATE,IDL20170908,RATE_VAL,DATE,0
15547,START_DATE,IDL20170908,AGMT_X_CHNL,DATE,0
15583,START_DATE,IDL20170908,AGMT_X_COA_ACNT,DATE,0
15601,START_DATE,IDL20170908,AGMT_X_LOCTR,DATE,0
15567,START_DATE,IDL20170908,AGMT_X_CLAS_XREF,DATE,0
16054,START_DATE,IDL20170908,FIN_AGMT_EV,DATE,0
16004,START_DATE,IDL20170908,DY_DIM,DATE,0
16023,START_DATE,IDL20170908,ELEC_ADRS,DATE,0
16074,START_DATE,IDL20170908,FIN_AGMT_EV_FEAT,DATE,0
16241,START_DATE,IDL20170908,GREGORIAN_WK,DATE,0
16255,START_DATE,IDL20170908,GREGORIAN_YR,DATE,0
16209,START_DATE,IDL20170908,GREGORIAN_MO,DATE,0
16273,START_DATE,IDL20170908,HIER_STRCT,DATE,0
16225,START_DATE,IDL20170908,GREGORIAN_QTR,DATE,0
16192,START_DATE,IDL20170908,GREGORIAN_DT,DATE,0
16377,START_DATE,IDL20170908,NDX,DATE,0
16410,START_DATE,IDL20170908,NDX_VAL,DATE,0
16427,START_DATE,IDL20170908,NDX_X_CLAS_VAL_XREF,DATE,0
16392,START_DATE,IDL20170908,NDX_IDENT,DATE,0
16576,START_DATE,IDL20170908,PROD_FEAT,DATE,0
16619,START_DATE,IDL20170908,PROD_NAME,DATE,0
16602,START_DATE,IDL20170908,PROD_METRIC,DATE,0
16552,START_DATE,IDL20170908,PROD,DATE,0
16801,START_DATE,IDL20170908,PRTY_IDENT,DATE,0
16726,START_DATE,IDL20170908,PROD_X_PROD,DATE,0
16764,START_DATE,IDL20170908,PRTY_FEAT,DATE,0
16783,START_DATE,IDL20170908,PRTY_GRP,DATE,0
16747,START_DATE,IDL20170908,PRTY,DATE,0
15474,START_DATE,IDL20170908,AGMT_X_ACS_FAC,DATE,0
10578,Start_Date,SCI_CLML 2015-03-18,SI_CLML_AGREEMENT_CUSTOMERS,,0
10634,Start_Date,SCI_CLML 2015-03-18,SI_CLML_CREDIT_MANAGERS,,0
10656,Start_Date,SCI_CLML 2015-03-18,SI_CLML_CUSTOMER_CLASS,,0
10605,Start_Date,SCI_CLML 2015-03-18,SI_CLML_AGREEMENTS,,0
10727,Start_Date,SCI_CLML 2015-03-18,SI_CLML_CUSTOMERS,,0
11018,Start_Date,SCI_EQFX 2015-03-18,SI_EQFX_SCV_EXCL,,0
11063,Start_Date,SCI_EQFX 2015-03-18,SI_EQFX_SCV_EXPT,,0
13746,Start_Date,SCI_SAPG 2015-03-18,SI_SAPG_ROIPRODUCT01_MD,,0
13738,Start_Date,SCI_SAPG 2015-03-18,SI_SAPG_ROIPRODUCT01_INTV,,0
13549,Start_Date,SCI_SAPB 2015-03-18,SI_SAPB_BI0_TCS_ITEM,,0
13568,Start_Date,SCI_SAPB 2015-03-18,SI_SAPB_BIC_AZBIST00100,,0
13763,Start_Date,SCI_SAPG 2015-03-18,SI_SAPG_ROIPRODUCT01_NODE,,0
27631,START_DATE,IDL20180116,_____TERADATA_CNTRL_FRMWRK,DATE,0
27645,START_DATE,IDL20180116,ACS_FAC,DATE,0
27690,START_DATE,IDL20180116,ADRS,DATE,0
27676,START_DATE,IDL20180116,ACNT_LQDY_CSH_FLW,DATE,0
27723,START_DATE,IDL20180116,AGMT,DATE,0
27827,START_DATE,IDL20180116,AGMT_GRP_DLY_METRIC,DATE,0
27750,START_DATE,IDL20180116,AGMT_DLY_METRIC,DATE,0
27805,START_DATE,IDL20180116,AGMT_GRP,DATE,0
27783,START_DATE,IDL20180116,AGMT_FEAT,DATE,0
27847,START_DATE,IDL20180116,AGMT_GRP_FEAT,DATE,0
27868,START_DATE,IDL20180116,AGMT_GRP_METRIC,DATE,0
27897,START_DATE,IDL20180116,AGMT_IDENT,DATE,0
27918,START_DATE,IDL20180116,AGMT_LMT,DATE,0
28003,START_DATE,IDL20180116,AGMT_RATE_PLN_TRNCH,DATE,0
27979,START_DATE,IDL20180116,AGMT_RATE_PLN,DATE,0
27961,START_DATE,IDL20180116,AGMT_NAME,DATE,0
27943,START_DATE,IDL20180116,AGMT_METRIC,DATE,0
28076,START_DATE,IDL20180116,AGMT_X_CHNL,DATE,0
28039,START_DATE,IDL20180116,AGMT_X_AGMT,DATE,0
28095,START_DATE,IDL20180116,AGMT_X_CLAS_XREF,DATE,0
28058,START_DATE,IDL20180116,AGMT_X_AGMT_GRP,DATE,0
28021,START_DATE,IDL20180116,AGMT_X_ACS_FAC,DATE,0
28129,START_DATE,IDL20180116,AGMT_X_CCY,DATE,0
28188,START_DATE,IDL20180116,AGMT_X_PROD,DATE,0
28112,START_DATE,IDL20180116,AGMT_X_COA_ACNT,DATE,0
28169,START_DATE,IDL20180116,AGMT_X_NON_FIN_AGMT_EV,DATE,0
28147,START_DATE,IDL20180116,AGMT_X_LOCTR,DATE,0
28266,START_DATE,IDL20180116,CHNL,DATE,0
28206,START_DATE,IDL20180116,AGMT_X_RATE,DATE,0
28281,START_DATE,IDL20180116,CHNL_X_CHNL,DATE,0
28245,START_DATE,IDL20180116,CARD,DATE,0
28222,START_DATE,IDL20180116,AGMT_X_SCHD,DATE,0
28299,START_DATE,IDL20180116,CHNL_X_CLAS_XREF,DATE,0
28359,START_DATE,IDL20180116,CLAS_VAL_METRIC,DATE,0
28338,START_DATE,IDL20180116,CLAS_VAL,DATE,0
28315,START_DATE,IDL20180116,CLAS_SCHM,DATE,0
28451,START_DATE,IDL20180116,COA_ACNT_X_CLAS_XREF,DATE,0
28411,START_DATE,IDL20180116,COA_ACNT,DATE,0
28434,START_DATE,IDL20180116,COA_ACNT_METRIC,DATE,0
28392,START_DATE,IDL20180116,CLAS_VAL_X_CCY_XREF,DATE,0
28375,START_DATE,IDL20180116,CLAS_VAL_X_CLAS_VAL_XREF,DATE,0
28493,START_DATE,IDL20180116,CCY_FX_RATE,DATE,0
28470,START_DATE,IDL20180116,CCY,DATE,0
28551,START_DATE,IDL20180116,DY_DIM,DATE,0
28600,START_DATE,IDL20180116,FIN_AGMT_EV,DATE,0
28638,START_DATE,IDL20180116,FRLIQ_DEP_STCKNS_FCTR,DATE,0
28570,START_DATE,IDL20180116,ELEC_ADRS,DATE,0
28621,START_DATE,IDL20180116,FIN_AGMT_EV_FEAT,DATE,0
28686,START_DATE,IDL20180116,GEO_AREA,DATE,0
28719,START_DATE,IDL20180116,GEO_AREA_X_CCY,DATE,0
28703,START_DATE,IDL20180116,GEO_AREA_X_CLAS_XREF,DATE,0
28665,START_DATE,IDL20180116,GEO_ECON_MEAS,DATE,0
28788,START_DATE,IDL20180116,GREGORIAN_WK,DATE,0
28820,START_DATE,IDL20180116,HIER_STRCT,DATE,0
28756,START_DATE,IDL20180116,GREGORIAN_MO,DATE,0
28802,START_DATE,IDL20180116,GREGORIAN_YR,DATE,0
28739,START_DATE,IDL20180116,GREGORIAN_DT,DATE,0
28772,START_DATE,IDL20180116,GREGORIAN_QTR,DATE,0
28874,START_DATE,IDL20180116,NDX,DATE,0
28907,START_DATE,IDL20180116,NDX_VAL,DATE,0
28858,START_DATE,IDL20180116,HLDY_CAL_DT,DATE,0
28889,START_DATE,IDL20180116,NDX_IDENT,DATE,0
28832,START_DATE,IDL20180116,HLDY_CAL,DATE,0
28953,START_DATE,IDL20180116,LOCTR_X_NDX,DATE,0
28924,START_DATE,IDL20180116,NDX_X_CLAS_VAL_XREF,DATE,0
28937,START_DATE,IDL20180116,LOCTR,DATE,0
28997,START_DATE,IDL20180116,NON_FIN_AGMT_EV,DATE,0
28969,START_DATE,IDL20180116,LOCTR_X_LOCTR,DATE,0
29079,START_DATE,IDL20180116,PRTY,DATE,0
29057,START_DATE,IDL20180116,OPRT_CSH_FLW_EV,DATE,0
29030,START_DATE,IDL20180116,NON_FIN_NON_AGMT_EV_METRIC,DATE,0
29013,START_DATE,IDL20180116,NON_FIN_NON_AGMT_EV,DATE,0
29115,START_DATE,IDL20180116,PRTY_GRP,DATE,0
29096,START_DATE,IDL20180116,PRTY_FEAT,DATE,0
29133,START_DATE,IDL20180116,PRTY_IDENT,DATE,0
29158,START_DATE,IDL20180116,PRTY_METRIC,DATE,0
29269,START_DATE,IDL20180116,PRTY_X_AGMT_PRPTY,DATE,0
29187,START_DATE,IDL20180116,PRTY_NAME,DATE,0
29224,START_DATE,IDL20180116,PRTY_X_AGMT,DATE,0
29204,START_DATE,IDL20180116,PRTY_X_ACS_FAC,DATE,0
29242,START_DATE,IDL20180116,PRTY_X_AGMT_GRP,DATE,0
29339,START_DATE,IDL20180116,PRTY_X_CCY,DATE,0
29322,START_DATE,IDL20180116,PRTY_X_COA_ACNT,DATE,0
29306,START_DATE,IDL20180116,PRTY_X_CLAS_XREF,DATE,0
29357,START_DATE,IDL20180116,PRTY_X_LOCTR,DATE,0
29287,START_DATE,IDL20180116,PRTY_X_CHNL,DATE,0
29396,START_DATE,IDL20180116,PRTY_X_PRTY_GRP,DATE,0
29378,START_DATE,IDL20180116,PRTY_X_PRTY,DATE,0
29435,START_DATE,IDL20180116,PROD,DATE,0
29413,START_DATE,IDL20180116,PRTY_X_PROD,DATE,0
29459,START_DATE,IDL20180116,PROD_FEAT,DATE,0
29502,START_DATE,IDL20180116,PROD_NAME,DATE,0
29485,START_DATE,IDL20180116,PROD_METRIC,DATE,0
29519,START_DATE,IDL20180116,PROD_RATE_PLN,DATE,0
29559,START_DATE,IDL20180116,PROD_X_CHNL,DATE,0
29593,START_DATE,IDL20180116,PROD_X_LOCTR,DATE,0
29609,START_DATE,IDL20180116,PROD_X_PROD,DATE,0
29543,START_DATE,IDL20180116,PROD_RATE_PLN_TRNCH,DATE,0
29576,START_DATE,IDL20180116,PROD_X_CLAS_XREF,DATE,0
29714,START_DATE,IDL20180116,SCHD,DATE,0
29636,START_DATE,IDL20180116,RATE,DATE,0
29691,START_DATE,IDL20180116,RATE_VAL,DATE,0
29675,START_DATE,IDL20180116,RATE_CRV_X_RATE,DATE,0
29659,START_DATE,IDL20180116,RATE_CRV,DATE,0
29781,START_DATE,IDL20180116,UOM,DATE,0
29755,START_DATE,IDL20180116,PHN_NUM,DATE,0
29743,START_DATE,IDL20180116,STREET_ADRS,DATE,0
13416,START_DTE,SCI_OSVC 2015-09-16,SI_OSVC_TOSIN001,,0
13389,START_DTE,SCI_OSVC 2015-09-16,SI_OSVC_PRODUCT_ROLE,,0
15132,START_TS,IDL20170908,ACS_FAC,TIMESTAMP,0
15144,START_TS,IDL20170908,ADRS,TIMESTAMP,0
15116,START_TS,IDL20170908,ACNT_LQDY_CSH_FLW,TIMESTAMP,0
15177,START_TS,IDL20170908,AGMT,TIMESTAMP,0
15352,START_TS,IDL20170908,AGMT_IDENT,TIMESTAMP,0
15322,START_TS,IDL20170908,AGMT_GRP_METRIC,TIMESTAMP,0
15301,START_TS,IDL20170908,AGMT_GRP_FEAT,TIMESTAMP,0
15280,START_TS,IDL20170908,AGMT_GRP_DLY_METRIC,TIMESTAMP,0
15719,START_TS,IDL20170908,CCY,TIMESTAMP,0
15699,START_TS,IDL20170908,CARD,TIMESTAMP,0
15676,START_TS,IDL20170908,AGMT_X_SCHD,TIMESTAMP,0
15742,START_TS,IDL20170908,CCY_FX_RATE,TIMESTAMP,0
15909,START_TS,IDL20170908,COA_ACNT,TIMESTAMP,0
15874,START_TS,IDL20170908,CLAS_VAL_X_CCY_XREF,TIMESTAMP,0
15889,START_TS,IDL20170908,CLAS_VAL_X_CLAS_VAL_XREF,TIMESTAMP,0
15857,START_TS,IDL20170908,CLAS_VAL_METRIC,TIMESTAMP,0
15836,START_TS,IDL20170908,CLAS_VAL,TIMESTAMP,0
16873,START_TS,IDL20170908,PRTY_X_ACS_FAC,TIMESTAMP,0
16894,START_TS,IDL20170908,PRTY_X_AGMT,TIMESTAMP,0
16938,START_TS,IDL20170908,PRTY_X_AGMT_PRPTY,TIMESTAMP,0
16911,START_TS,IDL20170908,PRTY_X_AGMT_GRP,TIMESTAMP,0
17043,START_TS,IDL20170908,PRTY_X_PROD,TIMESTAMP,0
17064,START_TS,IDL20170908,PRTY_X_PRTY,TIMESTAMP,0
17082,START_TS,IDL20170908,PRTY_X_PRTY_GRP,TIMESTAMP,0
17108,START_TS,IDL20170908,RATE,TIMESTAMP,0
17235,START_TS,IDL20170908,UOM,TIMESTAMP,0
15513,START_TS,IDL20170908,AGMT_X_AGMT_GRP,TIMESTAMP,0
17249,START_TS,IDL20170908,_____TERADATA_CNTRL_FRMWRK,TIMESTAMP,0
17214,START_TS,IDL20170908,STREET_ADRS,TIMESTAMP,0
15623,START_TS,IDL20170908,AGMT_X_NON_FIN_AGMT_EV,TIMESTAMP,0
15660,START_TS,IDL20170908,AGMT_X_RATE,TIMESTAMP,0
15643,START_TS,IDL20170908,AGMT_X_PROD,TIMESTAMP,0
16005,START_TS,IDL20170908,DY_DIM,TIMESTAMP,0
16110,START_TS,IDL20170908,GEO_AREA,TIMESTAMP,0
16126,START_TS,IDL20170908,GEO_AREA_X_CCY,TIMESTAMP,0
16170,START_TS,IDL20170908,GEO_ECON_MEAS,TIMESTAMP,0
16143,START_TS,IDL20170908,GEO_AREA_X_CLAS_XREF,TIMESTAMP,0
16326,START_TS,IDL20170908,LOCTR,TIMESTAMP,0
16312,START_TS,IDL20170908,HLDY_CAL_DT,TIMESTAMP,0
16342,START_TS,IDL20170908,LOCTR_X_LOCTR,TIMESTAMP,0
16286,START_TS,IDL20170908,HLDY_CAL,TIMESTAMP,0
16359,START_TS,IDL20170908,LOCTR_X_NDX,TIMESTAMP,0
16512,START_TS,IDL20170908,OPRT_CSH_FLW_EV,TIMESTAMP,0
16467,START_TS,IDL20170908,NON_FIN_NON_AGMT_EV,TIMESTAMP,0
16452,START_TS,IDL20170908,NON_FIN_AGMT_EV,TIMESTAMP,0
16531,START_TS,IDL20170908,PHN_NUM,TIMESTAMP,0
16484,START_TS,IDL20170908,NON_FIN_NON_AGMT_EV_METRIC,TIMESTAMP,0
16661,START_TS,IDL20170908,PROD_RATE_PLN_TRNCH,TIMESTAMP,0
16677,START_TS,IDL20170908,PROD_X_CHNL,TIMESTAMP,0
16711,START_TS,IDL20170908,PROD_X_LOCTR,TIMESTAMP,0
16637,START_TS,IDL20170908,PROD_RATE_PLN,TIMESTAMP,0
16694,START_TS,IDL20170908,PROD_X_CLAS_XREF,TIMESTAMP,0
15433,START_TS,IDL20170908,AGMT_RATE_PLN,TIMESTAMP,0
15415,START_TS,IDL20170908,AGMT_NAME,TIMESTAMP,0
16827,START_TS,IDL20170908,PRTY_METRIC,TIMESTAMP,0
16856,START_TS,IDL20170908,PRTY_NAME,TIMESTAMP,0
15458,START_TS,IDL20170908,AGMT_RATE_PLN_TRNCH,TIMESTAMP,0
15259,START_TS,IDL20170908,AGMT_GRP,TIMESTAMP,0
15238,START_TS,IDL20170908,AGMT_FEAT,TIMESTAMP,0
15207,START_TS,IDL20170908,AGMT_DLY_METRIC,TIMESTAMP,0
15398,START_TS,IDL20170908,AGMT_METRIC,TIMESTAMP,0
15372,START_TS,IDL20170908,AGMT_LMT,TIMESTAMP,0
15764,START_TS,IDL20170908,CHNL,TIMESTAMP,0
15813,START_TS,IDL20170908,CLAS_SCHM,TIMESTAMP,0
15779,START_TS,IDL20170908,CHNL_X_CHNL,TIMESTAMP,0
15797,START_TS,IDL20170908,CHNL_X_CLAS_XREF,TIMESTAMP,0
15932,START_TS,IDL20170908,COA_ACNT_METRIC,TIMESTAMP,0
15949,START_TS,IDL20170908,COA_ACNT_X_CLAS_XREF,TIMESTAMP,0
16957,START_TS,IDL20170908,PRTY_X_CCY,TIMESTAMP,0
17008,START_TS,IDL20170908,PRTY_X_COA_ACNT,TIMESTAMP,0
17026,START_TS,IDL20170908,PRTY_X_LOCTR,TIMESTAMP,0
16992,START_TS,IDL20170908,PRTY_X_CLAS_XREF,TIMESTAMP,0
16973,START_TS,IDL20170908,PRTY_X_CHNL,TIMESTAMP,0
17131,START_TS,IDL20170908,RATE_CRV,TIMESTAMP,0
17163,START_TS,IDL20170908,RATE_VAL,TIMESTAMP,0
17147,START_TS,IDL20170908,RATE_CRV_X_RATE,TIMESTAMP,0
17186,START_TS,IDL20170908,SCHD,TIMESTAMP,0
15584,START_TS,IDL20170908,AGMT_X_COA_ACNT,TIMESTAMP,0
15548,START_TS,IDL20170908,AGMT_X_CHNL,TIMESTAMP,0
15531,START_TS,IDL20170908,AGMT_X_CCY,TIMESTAMP,0
15602,START_TS,IDL20170908,AGMT_X_LOCTR,TIMESTAMP,0
15568,START_TS,IDL20170908,AGMT_X_CLAS_XREF,TIMESTAMP,0
16075,START_TS,IDL20170908,FIN_AGMT_EV_FEAT,TIMESTAMP,0
16055,START_TS,IDL20170908,FIN_AGMT_EV,TIMESTAMP,0
16092,START_TS,IDL20170908,FRLIQ_DEP_STCKNS_FCTR,TIMESTAMP,0
16024,START_TS,IDL20170908,ELEC_ADRS,TIMESTAMP,0
16242,START_TS,IDL20170908,GREGORIAN_WK,TIMESTAMP,0
16210,START_TS,IDL20170908,GREGORIAN_MO,TIMESTAMP,0
16274,START_TS,IDL20170908,HIER_STRCT,TIMESTAMP,0
16256,START_TS,IDL20170908,GREGORIAN_YR,TIMESTAMP,0
16226,START_TS,IDL20170908,GREGORIAN_QTR,TIMESTAMP,0
16193,START_TS,IDL20170908,GREGORIAN_DT,TIMESTAMP,0
16378,START_TS,IDL20170908,NDX,TIMESTAMP,0
16411,START_TS,IDL20170908,NDX_VAL,TIMESTAMP,0
16428,START_TS,IDL20170908,NDX_X_CLAS_VAL_XREF,TIMESTAMP,0
16393,START_TS,IDL20170908,NDX_IDENT,TIMESTAMP,0
16603,START_TS,IDL20170908,PROD_METRIC,TIMESTAMP,0
16620,START_TS,IDL20170908,PROD_NAME,TIMESTAMP,0
16577,START_TS,IDL20170908,PROD_FEAT,TIMESTAMP,0
16553,START_TS,IDL20170908,PROD,TIMESTAMP,0
16802,START_TS,IDL20170908,PRTY_IDENT,TIMESTAMP,0
16727,START_TS,IDL20170908,PROD_X_PROD,TIMESTAMP,0
16765,START_TS,IDL20170908,PRTY_FEAT,TIMESTAMP,0
16748,START_TS,IDL20170908,PRTY,TIMESTAMP,0
16784,START_TS,IDL20170908,PRTY_GRP,TIMESTAMP,0
15475,START_TS,IDL20170908,AGMT_X_ACS_FAC,TIMESTAMP,0
15493,START_TS,IDL20170908,AGMT_X_AGMT,TIMESTAMP,0
27646,START_TS,IDL20180116,ACS_FAC,TIMESTAMP,0
27632,START_TS,IDL20180116,_____TERADATA_CNTRL_FRMWRK,TIMESTAMP,0
27677,START_TS,IDL20180116,ACNT_LQDY_CSH_FLW,TIMESTAMP,0
27724,START_TS,IDL20180116,AGMT,TIMESTAMP,0
27691,START_TS,IDL20180116,ADRS,TIMESTAMP,0
27806,START_TS,IDL20180116,AGMT_GRP,TIMESTAMP,0
27828,START_TS,IDL20180116,AGMT_GRP_DLY_METRIC,TIMESTAMP,0
27751,START_TS,IDL20180116,AGMT_DLY_METRIC,TIMESTAMP,0
27784,START_TS,IDL20180116,AGMT_FEAT,TIMESTAMP,0
27848,START_TS,IDL20180116,AGMT_GRP_FEAT,TIMESTAMP,0
27869,START_TS,IDL20180116,AGMT_GRP_METRIC,TIMESTAMP,0
27898,START_TS,IDL20180116,AGMT_IDENT,TIMESTAMP,0
27919,START_TS,IDL20180116,AGMT_LMT,TIMESTAMP,0
28004,START_TS,IDL20180116,AGMT_RATE_PLN_TRNCH,TIMESTAMP,0
27962,START_TS,IDL20180116,AGMT_NAME,TIMESTAMP,0
27944,START_TS,IDL20180116,AGMT_METRIC,TIMESTAMP,0
27980,START_TS,IDL20180116,AGMT_RATE_PLN,TIMESTAMP,0
28077,START_TS,IDL20180116,AGMT_X_CHNL,TIMESTAMP,0
28040,START_TS,IDL20180116,AGMT_X_AGMT,TIMESTAMP,0
28059,START_TS,IDL20180116,AGMT_X_AGMT_GRP,TIMESTAMP,0
28022,START_TS,IDL20180116,AGMT_X_ACS_FAC,TIMESTAMP,0
28096,START_TS,IDL20180116,AGMT_X_CLAS_XREF,TIMESTAMP,0
28130,START_TS,IDL20180116,AGMT_X_CCY,TIMESTAMP,0
28189,START_TS,IDL20180116,AGMT_X_PROD,TIMESTAMP,0
28113,START_TS,IDL20180116,AGMT_X_COA_ACNT,TIMESTAMP,0
28170,START_TS,IDL20180116,AGMT_X_NON_FIN_AGMT_EV,TIMESTAMP,0
28148,START_TS,IDL20180116,AGMT_X_LOCTR,TIMESTAMP,0
28246,START_TS,IDL20180116,CARD,TIMESTAMP,0
28267,START_TS,IDL20180116,CHNL,TIMESTAMP,0
28207,START_TS,IDL20180116,AGMT_X_RATE,TIMESTAMP,0
28282,START_TS,IDL20180116,CHNL_X_CHNL,TIMESTAMP,0
28223,START_TS,IDL20180116,AGMT_X_SCHD,TIMESTAMP,0
28360,START_TS,IDL20180116,CLAS_VAL_METRIC,TIMESTAMP,0
28376,START_TS,IDL20180116,CLAS_VAL_X_CLAS_VAL_XREF,TIMESTAMP,0
28316,START_TS,IDL20180116,CLAS_SCHM,TIMESTAMP,0
28300,START_TS,IDL20180116,CHNL_X_CLAS_XREF,TIMESTAMP,0
28339,START_TS,IDL20180116,CLAS_VAL,TIMESTAMP,0
28412,START_TS,IDL20180116,COA_ACNT,TIMESTAMP,0
28435,START_TS,IDL20180116,COA_ACNT_METRIC,TIMESTAMP,0
28393,START_TS,IDL20180116,CLAS_VAL_X_CCY_XREF,TIMESTAMP,0
28452,START_TS,IDL20180116,COA_ACNT_X_CLAS_XREF,TIMESTAMP,0
28471,START_TS,IDL20180116,CCY,TIMESTAMP,0
28494,START_TS,IDL20180116,CCY_FX_RATE,TIMESTAMP,0
28552,START_TS,IDL20180116,DY_DIM,TIMESTAMP,0
28601,START_TS,IDL20180116,FIN_AGMT_EV,TIMESTAMP,0
28639,START_TS,IDL20180116,FRLIQ_DEP_STCKNS_FCTR,TIMESTAMP,0
28622,START_TS,IDL20180116,FIN_AGMT_EV_FEAT,TIMESTAMP,0
28571,START_TS,IDL20180116,ELEC_ADRS,TIMESTAMP,0
28687,START_TS,IDL20180116,GEO_AREA,TIMESTAMP,0
28720,START_TS,IDL20180116,GEO_AREA_X_CCY,TIMESTAMP,0
28666,START_TS,IDL20180116,GEO_ECON_MEAS,TIMESTAMP,0
28704,START_TS,IDL20180116,GEO_AREA_X_CLAS_XREF,TIMESTAMP,0
28789,START_TS,IDL20180116,GREGORIAN_WK,TIMESTAMP,0
28740,START_TS,IDL20180116,GREGORIAN_DT,TIMESTAMP,0
28773,START_TS,IDL20180116,GREGORIAN_QTR,TIMESTAMP,0
28821,START_TS,IDL20180116,HIER_STRCT,TIMESTAMP,0
28757,START_TS,IDL20180116,GREGORIAN_MO,TIMESTAMP,0
28803,START_TS,IDL20180116,GREGORIAN_YR,TIMESTAMP,0
28875,START_TS,IDL20180116,NDX,TIMESTAMP,0
28908,START_TS,IDL20180116,NDX_VAL,TIMESTAMP,0
28890,START_TS,IDL20180116,NDX_IDENT,TIMESTAMP,0
28859,START_TS,IDL20180116,HLDY_CAL_DT,TIMESTAMP,0
28833,START_TS,IDL20180116,HLDY_CAL,TIMESTAMP,0
28954,START_TS,IDL20180116,LOCTR_X_NDX,TIMESTAMP,0
28925,START_TS,IDL20180116,NDX_X_CLAS_VAL_XREF,TIMESTAMP,0
28938,START_TS,IDL20180116,LOCTR,TIMESTAMP,0
28998,START_TS,IDL20180116,NON_FIN_AGMT_EV,TIMESTAMP,0
28970,START_TS,IDL20180116,LOCTR_X_LOCTR,TIMESTAMP,0
29014,START_TS,IDL20180116,NON_FIN_NON_AGMT_EV,TIMESTAMP,0
29080,START_TS,IDL20180116,PRTY,TIMESTAMP,0
29097,START_TS,IDL20180116,PRTY_FEAT,TIMESTAMP,0
29058,START_TS,IDL20180116,OPRT_CSH_FLW_EV,TIMESTAMP,0
29031,START_TS,IDL20180116,NON_FIN_NON_AGMT_EV_METRIC,TIMESTAMP,0
29116,START_TS,IDL20180116,PRTY_GRP,TIMESTAMP,0
29134,START_TS,IDL20180116,PRTY_IDENT,TIMESTAMP,0
29159,START_TS,IDL20180116,PRTY_METRIC,TIMESTAMP,0
29270,START_TS,IDL20180116,PRTY_X_AGMT_PRPTY,TIMESTAMP,0
29188,START_TS,IDL20180116,PRTY_NAME,TIMESTAMP,0
29205,START_TS,IDL20180116,PRTY_X_ACS_FAC,TIMESTAMP,0
29225,START_TS,IDL20180116,PRTY_X_AGMT,TIMESTAMP,0
29243,START_TS,IDL20180116,PRTY_X_AGMT_GRP,TIMESTAMP,0
29323,START_TS,IDL20180116,PRTY_X_COA_ACNT,TIMESTAMP,0
29307,START_TS,IDL20180116,PRTY_X_CLAS_XREF,TIMESTAMP,0
29288,START_TS,IDL20180116,PRTY_X_CHNL,TIMESTAMP,0
29340,START_TS,IDL20180116,PRTY_X_CCY,TIMESTAMP,0
29358,START_TS,IDL20180116,PRTY_X_LOCTR,TIMESTAMP,0
29414,START_TS,IDL20180116,PRTY_X_PROD,TIMESTAMP,0
29397,START_TS,IDL20180116,PRTY_X_PRTY_GRP,TIMESTAMP,0
29436,START_TS,IDL20180116,PROD,TIMESTAMP,0
29379,START_TS,IDL20180116,PRTY_X_PRTY,TIMESTAMP,0
29520,START_TS,IDL20180116,PROD_RATE_PLN,TIMESTAMP,0
29544,START_TS,IDL20180116,PROD_RATE_PLN_TRNCH,TIMESTAMP,0
29460,START_TS,IDL20180116,PROD_FEAT,TIMESTAMP,0
29486,START_TS,IDL20180116,PROD_METRIC,TIMESTAMP,0
29503,START_TS,IDL20180116,PROD_NAME,TIMESTAMP,0
29594,START_TS,IDL20180116,PROD_X_LOCTR,TIMESTAMP,0
29560,START_TS,IDL20180116,PROD_X_CHNL,TIMESTAMP,0
29577,START_TS,IDL20180116,PROD_X_CLAS_XREF,TIMESTAMP,0
29610,START_TS,IDL20180116,PROD_X_PROD,TIMESTAMP,0
29715,START_TS,IDL20180116,SCHD,TIMESTAMP,0
29637,START_TS,IDL20180116,RATE,TIMESTAMP,0
29660,START_TS,IDL20180116,RATE_CRV,TIMESTAMP,0
29676,START_TS,IDL20180116,RATE_CRV_X_RATE,TIMESTAMP,0
29692,START_TS,IDL20180116,RATE_VAL,TIMESTAMP,0
29782,START_TS,IDL20180116,UOM,TIMESTAMP,0
29756,START_TS,IDL20180116,PHN_NUM,TIMESTAMP,0
29744,START_TS,IDL20180116,STREET_ADRS,TIMESTAMP,0
13065,STARTING_NOTIONAL,SCI_MANU 2016-04-11,SI_MANU_CALL_PUT_DEPO_DTLS,,0
19511,STATEMENT_FREQUENCY,SCI_TRML 2015-07-10 V3,SI_CLML_CUSTOMERS,,0
10728,STATEMENT_FREQUENCY,SCI_CLML 2015-03-18,SI_CLML_CUSTOMERS,,0
11140,STATUS,SCI_FMLY_2015-06-12,SI_FMLY_PO_ISA_ACCOUNT,,0
13078,Status,SCI_MANU 2016-04-11,SI_MANU_CLEARSTREAM,,0
13171,Status,SCI_MANU 2016-04-11,SI_MANU_EUROCLEAR,,0
14999,STATUS_CHANGE_DATE,SCI_TRML 2015-07-10 V3,SI_TRML_TRADE_STATUS_HISTORIES,,0
6127,STATUSCO,SCI_ALUK 2015-09-21,SI_ALUK_PEDT002,,0
4041,STATUSCO,SCI_ALNI 2015-09-21,SI_ALNI_PEDT002,,0
5260,STATUSCO,SCI_ALPO 2015-09-21,SI_ALPO_PEDT002,,0
14467,STCH,SCI_TRBK 2015-09-16,SI_TRBK_SHR,,0
17215,STD_CTRY_REF_ID,IDL20170908,STREET_ADRS,INTEGER,0
