id,composite,subject_area,entity,attribute,type
10732,REFERENCE,Transaction,Card Transaction,Booking Debit Synthetic Account Identifier,Reference
10729,REFERENCE,Transaction,Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
24667,REFERENCE,Transaction,Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
13265,REFERENCE,Transaction,Cumulative Transaction,Booking Debit Synthetic Account Identifier,Reference
28726,REFERENCE,Transaction,FX Card Non-Storno Transaction,Booking Debit Synthetic Account Identifier,Reference
24869,REFERENCE,Transaction,FX Card Storno Transaction,Booking Debit Synthetic Account Identifier,Reference
26691,REFERENCE,Transaction,FX Card Transaction,Booking Debit Synthetic Account Identifier,Reference
10730,REFERENCE,Transaction,FX Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
29005,REFERENCE,Transaction,FX Non-Storno Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
34027,REFERENCE,Transaction,FX Non-Storno Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
33938,REFERENCE,Transaction,FX Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
29084,REFERENCE,Transaction,FX Storno Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
34059,REFERENCE,Transaction,FX Storno Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
10733,REFERENCE,Transaction,Fee Income/Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
25679,REFERENCE,Transaction,Interest Income/Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
24619,REFERENCE,Transaction,Non-Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
28830,REFERENCE,Transaction,Non-FX Card Non-Storno Transaction,Booking Debit Synthetic Account Identifier,Reference
25019,REFERENCE,Transaction,Non-FX Card Storno Transactions,Booking Debit Synthetic Account Identifier,Reference
26543,REFERENCE,Transaction,Non-FX Card Transaction,Booking Debit Synthetic Account Identifier,Reference
25515,REFERENCE,Transaction,Non-FX Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
29146,REFERENCE,Transaction,Non-FX Non-Storno Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
34318,REFERENCE,Transaction,Non-FX Non-Storno Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
33981,REFERENCE,Transaction,Non-FX Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
29177,REFERENCE,Transaction,Non-FX Storno Cash Counter Transaction,Booking Debit Synthetic Account Identifier,Reference
34275,REFERENCE,Transaction,Non-FX Storno Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
29422,REFERENCE,Transaction,Non-Storno Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
29606,REFERENCE,Transaction,Non-Storno Interest Income/Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
29516,REFERENCE,Transaction,Non-Storno Non-Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
32595,REFERENCE,Transaction,Other Booked Transaction,Booking Debit Synthetic Account Identifier,Reference
29471,REFERENCE,Transaction,Storno Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
29640,REFERENCE,Transaction,Storno Interest Income/Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
29559,REFERENCE,Transaction,Storno Non-Cashier Fee Income/ Expense Transaction,Booking Debit Synthetic Account Identifier,Reference
31135,REFERENCE,Account,Account to Collateral,Booking GL account,Reference
33457,REFERENCE,Regulatory Requirements,CoRep Deal,Booking GL account,Reference
31001,REFERENCE,Account,GL ALM Planning Account,Booking GL account,Reference
2860,REFERENCE,Account,GL Account Balance,Booking GL account,Reference
33407,REFERENCE,Account,GL Account Balance After Reclassification,Booking GL account,Reference
33386,REFERENCE,Account,GL Account Balance Before reclassification,Booking GL account,Reference
29684,REFERENCE,Account,GL Chart of Account to Currency,Booking GL account,Reference
39923,REFERENCE,Account,GL Transaction,Booking GL account,Reference
28970,REFERENCE,Transaction,GL adjustment transaction,Booking GL account,Reference
5333,REFERENCE,Account,Operational Account Balance,Booking GL account,Reference
33051,REFERENCE,Account,Reconciled Account Balance,Booking GL account,Reference
31397,COMPOSITE,Account,Account Balance Type,Borrow Nominal Amount,Multi Currency
31416,COMPONENT,Account,Account Balance Type,Borrow Nominal Amount.EUR,Numeric
31411,COMPONENT,Account,Account Balance Type,Borrow Nominal Amount.LCY,Numeric
31407,COMPONENT,Account,Account Balance Type,Borrow Nominal Amount.OCY,Numeric
37755,REFERENCE,Party,Party to Internal organisation,Branch,Reference
2159,BASIC,Organisation,Internal Organisation,Branch Flag,Flag
39222,COMPOSITE,Account,BK-GL Reconciliation Computation,BRD Company,Referencial LOV
28164,COMPOSITE,Organisation,Company,BRD Company,Referencial LOV
39213,COMPOSITE,Account,GL Account Balance,BRD Company,Referencial LOV
39216,COMPOSITE,Account,GL Account Balance After Reclassification,BRD Company,Referencial LOV
39217,COMPOSITE,Account,GL Account Balance Before reclassification,BRD Company,Referencial LOV
39920,COMPOSITE,Account,GL Transaction,BRD Company,Referencial LOV
36230,COMPOSITE,Nomenclatory,Nomenclatory,BRD Company,Referencial LOV
34785,REFERENCE,Account,Account Event Measurements,BRD Company Identifier,Reference
40463,REFERENCE,Account,Card Event Measurements,BRD Company Identifier,Reference
40890,REFERENCE,Account,Card Measurements,BRD Company Identifier,Reference
12240,REFERENCE,Organisation,Company,BRD Company Identifier,Reference
12239,REFERENCE,Organisation,Company Financial indicators,BRD Company Identifier,Reference
40705,REFERENCE,Investment Fund,Easy Invest Event Measurements,BRD Company Identifier,Reference
41108,REFERENCE,Service,Easy Invest Measurements,BRD Company Identifier,Reference
38497,REFERENCE,Organisation,Employee,BRD Company Identifier,Reference
40660,REFERENCE,Insurance,Insurance Event Measurements,BRD Company Identifier,Reference
41019,REFERENCE,Insurance,Insurance Measurements,BRD Company Identifier,Reference
666,REFERENCE,Organisation,Internal Organisation,BRD Company Identifier,Reference
25823,REFERENCE,Account,Overdue event,BRD Company Identifier,Reference
40403,REFERENCE,Package,Package Event Measurements,BRD Company Identifier,Reference
40741,REFERENCE,Package,Package Measurements,BRD Company Identifier,Reference
40516,REFERENCE,Service,Payroll Convention Event Measurements,BRD Company Identifier,Reference
40792,REFERENCE,Service,Payroll Convention Measurements,BRD Company Identifier,Reference
37522,REFERENCE,Contract,Remote Banking Contract to Contact,BRD Company Identifier,Reference
40610,REFERENCE,Service,Remote Banking Event Measurements,BRD Company Identifier,Reference
40841,REFERENCE,Service,Remote Banking Measurements,BRD Company Identifier,Reference
40563,REFERENCE,Terminals,Terminal Event Measurements,BRD Company Identifier,Reference
40969,REFERENCE,Terminals,Terminal Measurements,BRD Company Identifier,Reference
32213,REFERENCE,Party,Unified Customer Default DPD event,BRD Company Identifier,Reference
39223,COMPONENT,Account,BK-GL Reconciliation Computation,BRD Company.Code,Text
28165,COMPONENT,Organisation,Company,BRD Company.Code,Text
39214,COMPONENT,Account,GL Account Balance,BRD Company.Code,Text
39218,COMPONENT,Account,GL Account Balance After Reclassification,BRD Company.Code,Text
39219,COMPONENT,Account,GL Account Balance Before reclassification,BRD Company.Code,Text
39921,COMPONENT,Account,GL Transaction,BRD Company.Code,Text
36231,COMPONENT,Nomenclatory,Nomenclatory,BRD Company.Code,Text
39224,COMPONENT,Account,BK-GL Reconciliation Computation,BRD Company.Description,Text
28166,COMPONENT,Organisation,Company,BRD Company.Description,Text
39215,COMPONENT,Account,GL Account Balance,BRD Company.Description,Text
39220,COMPONENT,Account,GL Account Balance After Reclassification,BRD Company.Description,Text
39221,COMPONENT,Account,GL Account Balance Before reclassification,BRD Company.Description,Text
39922,COMPONENT,Account,GL Transaction,BRD Company.Description,Text
36232,COMPONENT,Nomenclatory,Nomenclatory,BRD Company.Description,Text
30865,COMPOSITE,Treasury,Banking Book Security Deal,Broker Code,Referencial LOV
410,COMPOSITE,Treasury,CAP Deal,Broker Code,Referencial LOV
341,COMPOSITE,Treasury,CIRS Deal,Broker Code,Referencial LOV
400,COMPOSITE,Treasury,Equities Option Deal,Broker Code,Referencial LOV
391,COMPOSITE,Treasury,FX Option Deal,Broker Code,Referencial LOV
331,COMPOSITE,Treasury,Forex Deal,Broker Code,Referencial LOV
377,COMPOSITE,Treasury,Forward Deal,Broker Code,Referencial LOV
336,COMPOSITE,Treasury,IRS Deal,Broker Code,Referencial LOV
324,COMPOSITE,Treasury,Money Market Deal,Broker Code,Referencial LOV
6121,COMPOSITE,Nomenclatory,Nomenclatory,Broker Code,Referencial LOV
348,COMPOSITE,Treasury,Option Deal,Broker Code,Referencial LOV
319,COMPOSITE,Treasury,Repo/RevRepo Collateral Deal,Broker Code,Referencial LOV
315,COMPOSITE,Treasury,Repo/RevRepo Deal,Broker Code,Referencial LOV
312,COMPOSITE,Treasury,Security Deal,Broker Code,Referencial LOV
366,COMPOSITE,Treasury,Spot Deal,Broker Code,Referencial LOV
388,COMPOSITE,Treasury,Swap Deal,Broker Code,Referencial LOV
30780,COMPOSITE,Treasury,Trading Book Security Deal,Broker Code,Referencial LOV
302,COMPOSITE,Treasury,Treasury Deal,Broker Code,Referencial LOV
30875,COMPONENT,Treasury,Banking Book Security Deal,Broker Code.Code,Text
454,COMPONENT,Treasury,CAP Deal,Broker Code.Code,Text
363,COMPONENT,Treasury,CIRS Deal,Broker Code.Code,Text
439,COMPONENT,Treasury,Equities Option Deal,Broker Code.Code,Text
433,COMPONENT,Treasury,FX Option Deal,Broker Code.Code,Text
350,COMPONENT,Treasury,Forex Deal,Broker Code.Code,Text
418,COMPONENT,Treasury,Forward Deal,Broker Code.Code,Text
357,COMPONENT,Treasury,IRS Deal,Broker Code.Code,Text
344,COMPONENT,Treasury,Money Market Deal,Broker Code.Code,Text
6123,COMPONENT,Nomenclatory,Nomenclatory,Broker Code.Code,Text
370,COMPONENT,Treasury,Option Deal,Broker Code.Code,Text
337,COMPONENT,Treasury,Repo/RevRepo Collateral Deal,Broker Code.Code,Text
333,COMPONENT,Treasury,Repo/RevRepo Deal,Broker Code.Code,Text
328,COMPONENT,Treasury,Security Deal,Broker Code.Code,Text
405,COMPONENT,Treasury,Spot Deal,Broker Code.Code,Text
426,COMPONENT,Treasury,Swap Deal,Broker Code.Code,Text
30789,COMPONENT,Treasury,Trading Book Security Deal,Broker Code.Code,Text
307,COMPONENT,Treasury,Treasury Deal,Broker Code.Code,Text
30872,COMPONENT,Treasury,Banking Book Security Deal,Broker Code.Description,Text
462,COMPONENT,Treasury,CAP Deal,Broker Code.Description,Text
371,COMPONENT,Treasury,CIRS Deal,Broker Code.Description,Text
455,COMPONENT,Treasury,Equities Option Deal,Broker Code.Description,Text
448,COMPONENT,Treasury,FX Option Deal,Broker Code.Description,Text
358,COMPONENT,Treasury,Forex Deal,Broker Code.Description,Text
431,COMPONENT,Treasury,Forward Deal,Broker Code.Description,Text
364,COMPONENT,Treasury,IRS Deal,Broker Code.Description,Text
352,COMPONENT,Treasury,Money Market Deal,Broker Code.Description,Text
6122,COMPONENT,Nomenclatory,Nomenclatory,Broker Code.Description,Text
380,COMPONENT,Treasury,Option Deal,Broker Code.Description,Text
346,COMPONENT,Treasury,Repo/RevRepo Collateral Deal,Broker Code.Description,Text
340,COMPONENT,Treasury,Repo/RevRepo Deal,Broker Code.Description,Text
334,COMPONENT,Treasury,Security Deal,Broker Code.Description,Text
419,COMPONENT,Treasury,Spot Deal,Broker Code.Description,Text
442,COMPONENT,Treasury,Swap Deal,Broker Code.Description,Text
30787,COMPONENT,Treasury,Trading Book Security Deal,Broker Code.Description,Text
310,COMPONENT,Treasury,Treasury Deal,Broker Code.Description,Text
285,BASIC,Address,Address,Building number,Text
15452,COMPOSITE,Collateral,Collateral Classification,Building Type,Referencial LOV
2507,COMPOSITE,Collateral,Collateral Real Estate,Building Type,Referencial LOV
32980,COMPOSITE,Nomenclatory,Nomenclatory,Building Type,Referencial LOV
15453,COMPONENT,Collateral,Collateral Classification,Building Type.Code,Text
14057,COMPONENT,Collateral,Collateral Real Estate,Building Type.Code,Text
32982,COMPONENT,Nomenclatory,Nomenclatory,Building Type.Code,Text
15454,COMPONENT,Collateral,Collateral Classification,Building Type.Description,Text
14058,COMPONENT,Collateral,Collateral Real Estate,Building Type.Description,Text
32981,COMPONENT,Nomenclatory,Nomenclatory,Building Type.Description,Text
35384,REFERENCE,Account,Account Balance Type,Business Activity branch,Reference
33460,REFERENCE,Regulatory Requirements,CoRep Deal,Business Activity branch,Reference
13648,REFERENCE,Account,GL Account Balance,Business Activity branch,Reference
33408,REFERENCE,Account,GL Account Balance After Reclassification,Business Activity branch,Reference
33387,REFERENCE,Account,GL Account Balance Before reclassification,Business Activity branch,Reference
39938,REFERENCE,Account,GL Transaction,Business Activity branch,Reference
28578,REFERENCE,Transaction,GL adjustment transaction,Business Activity branch,Reference
39209,REFERENCE,Account,Operational Account Balance,Business Activity branch,Reference
33312,REFERENCE,Account,Reclassified Account Balance,Business Activity branch,Reference
33311,REFERENCE,Account,Reconciled Account Balance,Business Activity branch,Reference
4333,COMPOSITE,Interest,Contractual Interest,Business day adjustment type,Referencial LOV
5449,COMPOSITE,Interest,Current Interest,Business day adjustment type,Referencial LOV
6277,COMPOSITE,Nomenclatory,Nomenclatory,Business day adjustment type,Referencial LOV
4337,COMPONENT,Interest,Contractual Interest,Business day adjustment type.Code,Text
5450,COMPONENT,Interest,Current Interest,Business day adjustment type.Code,Text
6278,COMPONENT,Nomenclatory,Nomenclatory,Business day adjustment type.Code,Text
4339,COMPONENT,Interest,Contractual Interest,Business day adjustment type.Description,Text
5451,COMPONENT,Interest,Current Interest,Business day adjustment type.Description,Text
6279,COMPONENT,Nomenclatory,Nomenclatory,Business day adjustment type.Description,Text
4464,BASIC,Terminals,Terminal,Business domain,Text
32517,REFERENCE,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Identifier,Reference
32935,REFERENCE,Account,Product Account Measurements,Business Line Organisation Hierarchy Identifier,Reference
32505,COMPOSITE,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 1,Referencial LOV
32506,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 1.Code,Text
32507,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 1.Description,Text
306,COMPOSITE,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 2,Referencial LOV
32469,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 2.Code,Text
32470,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 2.Description,Text
300,COMPOSITE,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 3,Referencial LOV
32471,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 3.Code,Text
32472,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 3.Description,Text
32499,COMPOSITE,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 4,Referencial LOV
32500,COMPONENT,Organisation,Business Line Organisation Hierarchy,Business Line Organisation Hierarchy Level 4.Code,Text
